solver_name,repeat,file,Result,time,wall_time,external_timeout,returncode,command,stdout_head,stderr_head
march,1,data/test/3sat/400/3sat_19.cnf,SATISFIABLE,11.463133099023253,11.463133099023253,False,10,solvers/march/march_nh data/test/3sat/400/3sat_19.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_186.cnf,UNSATISFIABLE,35.988312675151974,35.988312675151974,False,20,solvers/march/march_nh data/test/3sat/400/3sat_186.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_196.cnf,SATISFIABLE,2.2406035270541906,2.2406035270541906,False,10,solvers/march/march_nh data/test/3sat/400/3sat_196.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_184.cnf,UNSATISFIABLE,64.1949620959349,64.1949620959349,False,20,solvers/march/march_nh data/test/3sat/400/3sat_184.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_195.cnf,SATISFIABLE,31.414660959038883,31.414660959038883,False,10,solvers/march/march_nh data/test/3sat/400/3sat_195.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_187.cnf,UNSATISFIABLE,63.19717960199341,63.19717960199341,False,20,solvers/march/march_nh data/test/3sat/400/3sat_187.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_197.cnf,UNSATISFIABLE,33.309147416148335,33.309147416148335,False,20,solvers/march/march_nh data/test/3sat/400/3sat_197.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_20.cnf,SATISFIABLE,4.761363863013685,4.761363863013685,False,10,solvers/march/march_nh data/test/3sat/400/3sat_20.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_192.cnf,UNSATISFIABLE,46.88874243805185,46.88874243805185,False,20,solvers/march/march_nh data/test/3sat/400/3sat_192.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_22.cnf,SATISFIABLE,4.778283681720495,4.778283681720495,False,10,solvers/march/march_nh data/test/3sat/400/3sat_22.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_24.cnf,SATISFIABLE,0.019141918048262596,0.019141918048262596,False,10,solvers/march/march_nh data/test/3sat/400/3sat_24.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_199.cnf,UNSATISFIABLE,25.019398902077228,25.019398902077228,False,20,solvers/march/march_nh data/test/3sat/400/3sat_199.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_25.cnf,SATISFIABLE,2.7575924387201667,2.7575924387201667,False,10,solvers/march/march_nh data/test/3sat/400/3sat_25.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_27.cnf,SATISFIABLE,1.7247348353266716,1.7247348353266716,False,10,solvers/march/march_nh data/test/3sat/400/3sat_27.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_193.cnf,UNSATISFIABLE,53.3274889010936,53.3274889010936,False,20,solvers/march/march_nh data/test/3sat/400/3sat_193.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_194.cnf,UNSATISFIABLE,54.34111372428015,54.34111372428015,False,20,solvers/march/march_nh data/test/3sat/400/3sat_194.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_29.cnf,SATISFIABLE,5.838641265872866,5.838641265872866,False,10,solvers/march/march_nh data/test/3sat/400/3sat_29.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_30.cnf,SATISFIABLE,1.808061818126589,1.808061818126589,False,10,solvers/march/march_nh data/test/3sat/400/3sat_30.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_28.cnf,SATISFIABLE,17.871406137011945,17.871406137011945,False,10,solvers/march/march_nh data/test/3sat/400/3sat_28.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_198.cnf,UNSATISFIABLE,62.3552560233511,62.3552560233511,False,20,solvers/march/march_nh data/test/3sat/400/3sat_198.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_23.cnf,UNSATISFIABLE,24.377232094295323,24.377232094295323,False,20,solvers/march/march_nh data/test/3sat/400/3sat_23.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_2.cnf,UNSATISFIABLE,47.00344231678173,47.00344231678173,False,20,solvers/march/march_nh data/test/3sat/400/3sat_2.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_32.cnf,UNSATISFIABLE,19.710945043712854,19.710945043712854,False,20,solvers/march/march_nh data/test/3sat/400/3sat_32.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_26.cnf,UNSATISFIABLE,40.98898712685332,40.98898712685332,False,20,solvers/march/march_nh data/test/3sat/400/3sat_26.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_21.cnf,UNSATISFIABLE,64.86182665918022,64.86182665918022,False,20,solvers/march/march_nh data/test/3sat/400/3sat_21.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_33.cnf,UNSATISFIABLE,40.69462453201413,40.69462453201413,False,20,solvers/march/march_nh data/test/3sat/400/3sat_33.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_3.cnf,UNKNOWN,60.0,65.00325188413262,True,timeout,solvers/march/march_nh data/test/3sat/400/3sat_3.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_31.cnf,UNKNOWN,60.0,65.0024353149347,True,timeout,solvers/march/march_nh data/test/3sat/400/3sat_31.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_40.cnf,SATISFIABLE,1.8436005818657577,1.8436005818657577,False,10,solvers/march/march_nh data/test/3sat/400/3sat_40.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_35.cnf,UNSATISFIABLE,45.21201248187572,45.21201248187572,False,20,solvers/march/march_nh data/test/3sat/400/3sat_35.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_34.cnf,UNSATISFIABLE,61.45331870485097,61.45331870485097,False,20,solvers/march/march_nh data/test/3sat/400/3sat_34.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_36.cnf,UNSATISFIABLE,43.91781134204939,43.91781134204939,False,20,solvers/march/march_nh data/test/3sat/400/3sat_36.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_38.cnf,UNSATISFIABLE,34.36893097963184,34.36893097963184,False,20,solvers/march/march_nh data/test/3sat/400/3sat_38.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_4.cnf,SATISFIABLE,19.23316514492035,19.23316514492035,False,10,solvers/march/march_nh data/test/3sat/400/3sat_4.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_44.cnf,SATISFIABLE,14.48670646874234,14.48670646874234,False,10,solvers/march/march_nh data/test/3sat/400/3sat_44.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_47.cnf,SATISFIABLE,0.3932732059620321,0.3932732059620321,False,10,solvers/march/march_nh data/test/3sat/400/3sat_47.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_46.cnf,SATISFIABLE,6.272989299613982,6.272989299613982,False,10,solvers/march/march_nh data/test/3sat/400/3sat_46.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_48.cnf,SATISFIABLE,4.445852002128959,4.445852002128959,False,10,solvers/march/march_nh data/test/3sat/400/3sat_48.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_37.cnf,UNKNOWN,60.0,65.00207043299451,True,timeout,solvers/march/march_nh data/test/3sat/400/3sat_37.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_42.cnf,UNSATISFIABLE,27.683967274148017,27.683967274148017,False,20,solvers/march/march_nh data/test/3sat/400/3sat_42.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_41.cnf,UNSATISFIABLE,33.73793336097151,33.73793336097151,False,20,solvers/march/march_nh data/test/3sat/400/3sat_41.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_39.cnf,UNSATISFIABLE,51.20656222710386,51.20656222710386,False,20,solvers/march/march_nh data/test/3sat/400/3sat_39.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_43.cnf,UNSATISFIABLE,34.949709228705615,34.949709228705615,False,20,solvers/march/march_nh data/test/3sat/400/3sat_43.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_45.cnf,UNSATISFIABLE,31.099318543914706,31.099318543914706,False,20,solvers/march/march_nh data/test/3sat/400/3sat_45.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_54.cnf,SATISFIABLE,14.490745924878865,14.490745924878865,False,10,solvers/march/march_nh data/test/3sat/400/3sat_54.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_56.cnf,SATISFIABLE,6.129831682890654,6.129831682890654,False,10,solvers/march/march_nh data/test/3sat/400/3sat_56.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_51.cnf,UNSATISFIABLE,31.652519605122507,31.652519605122507,False,20,solvers/march/march_nh data/test/3sat/400/3sat_51.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_53.cnf,UNSATISFIABLE,30.685648100916296,30.685648100916296,False,20,solvers/march/march_nh data/test/3sat/400/3sat_53.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_59.cnf,SATISFIABLE,3.2596646058373153,3.2596646058373153,False,10,solvers/march/march_nh data/test/3sat/400/3sat_59.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_58.cnf,SATISFIABLE,8.571936438325793,8.571936438325793,False,10,solvers/march/march_nh data/test/3sat/400/3sat_58.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_57.cnf,SATISFIABLE,20.186696065124124,20.186696065124124,False,10,solvers/march/march_nh data/test/3sat/400/3sat_57.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_55.cnf,UNSATISFIABLE,38.576623235829175,38.576623235829175,False,20,solvers/march/march_nh data/test/3sat/400/3sat_55.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_49.cnf,UNKNOWN,60.0,65.00218318589032,True,timeout,solvers/march/march_nh data/test/3sat/400/3sat_49.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_63.cnf,SATISFIABLE,1.1167599279433489,1.1167599279433489,False,10,solvers/march/march_nh data/test/3sat/400/3sat_63.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_5.cnf,UNSATISFIABLE,63.62581651285291,63.62581651285291,False,20,solvers/march/march_nh data/test/3sat/400/3sat_5.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_65.cnf,SATISFIABLE,0.14497622102499008,0.14497622102499008,False,10,solvers/march/march_nh data/test/3sat/400/3sat_65.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_52.cnf,UNSATISFIABLE,56.60754893301055,56.60754893301055,False,20,solvers/march/march_nh data/test/3sat/400/3sat_52.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_60.cnf,SATISFIABLE,21.464461693074554,21.464461693074554,False,10,solvers/march/march_nh data/test/3sat/400/3sat_60.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_50.cnf,UNKNOWN,60.0,65.00221690582111,True,timeout,solvers/march/march_nh data/test/3sat/400/3sat_50.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_6.cnf,UNSATISFIABLE,26.561069060117006,26.561069060117006,False,20,solvers/march/march_nh data/test/3sat/400/3sat_6.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_61.cnf,UNSATISFIABLE,22.604291832074523,22.604291832074523,False,20,solvers/march/march_nh data/test/3sat/400/3sat_61.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_70.cnf,SATISFIABLE,0.1652201833203435,0.1652201833203435,False,10,solvers/march/march_nh data/test/3sat/400/3sat_70.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_7.cnf,UNSATISFIABLE,17.439379167743027,17.439379167743027,False,20,solvers/march/march_nh data/test/3sat/400/3sat_7.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_62.cnf,UNSATISFIABLE,33.875868687871844,33.875868687871844,False,20,solvers/march/march_nh data/test/3sat/400/3sat_62.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_66.cnf,UNSATISFIABLE,27.175500239245594,27.175500239245594,False,20,solvers/march/march_nh data/test/3sat/400/3sat_66.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_64.cnf,UNSATISFIABLE,36.072828150354326,36.072828150354326,False,20,solvers/march/march_nh data/test/3sat/400/3sat_64.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_68.cnf,UNSATISFIABLE,34.37376436498016,34.37376436498016,False,20,solvers/march/march_nh data/test/3sat/400/3sat_68.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_71.cnf,UNSATISFIABLE,36.72804991109297,36.72804991109297,False,20,solvers/march/march_nh data/test/3sat/400/3sat_71.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_69.cnf,UNSATISFIABLE,48.03430804563686,48.03430804563686,False,20,solvers/march/march_nh data/test/3sat/400/3sat_69.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_74.cnf,SATISFIABLE,31.007780733983964,31.007780733983964,False,10,solvers/march/march_nh data/test/3sat/400/3sat_74.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_75.cnf,UNSATISFIABLE,25.737103736959398,25.737103736959398,False,20,solvers/march/march_nh data/test/3sat/400/3sat_75.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_76.cnf,SATISFIABLE,27.05984181491658,27.05984181491658,False,10,solvers/march/march_nh data/test/3sat/400/3sat_76.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_67.cnf,UNKNOWN,60.0,65.00210353173316,True,timeout,solvers/march/march_nh data/test/3sat/400/3sat_67.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_73.cnf,UNSATISFIABLE,48.235509344376624,48.235509344376624,False,20,solvers/march/march_nh data/test/3sat/400/3sat_73.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_79.cnf,UNSATISFIABLE,26.446080390829593,26.446080390829593,False,20,solvers/march/march_nh data/test/3sat/400/3sat_79.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_72.cnf,UNSATISFIABLE,62.256136135198176,62.256136135198176,False,20,solvers/march/march_nh data/test/3sat/400/3sat_72.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_78.cnf,UNSATISFIABLE,34.82477428438142,34.82477428438142,False,20,solvers/march/march_nh data/test/3sat/400/3sat_78.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_84.cnf,SATISFIABLE,0.9318954925984144,0.9318954925984144,False,10,solvers/march/march_nh data/test/3sat/400/3sat_84.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_81.cnf,UNSATISFIABLE,21.710351275280118,21.710351275280118,False,20,solvers/march/march_nh data/test/3sat/400/3sat_81.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_77.cnf,UNSATISFIABLE,38.59680269425735,38.59680269425735,False,20,solvers/march/march_nh data/test/3sat/400/3sat_77.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_86.cnf,SATISFIABLE,3.0778128691017628,3.0778128691017628,False,10,solvers/march/march_nh data/test/3sat/400/3sat_86.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_88.cnf,SATISFIABLE,0.5494934190064669,0.5494934190064669,False,10,solvers/march/march_nh data/test/3sat/400/3sat_88.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
